,
1e-06,3.8401e+09
3.5e-06,3.3227e+09
1.1e-05,2.7218e+09
3.35e-05,2.0407e+09
0.000101,1.3005e+09
0.00025,7.4688e+08
0.000542,4.2053e+08
0.001109,2.4693e+08
0.002209,1.5569e+08
0.004339,1.0432e+08
0.008339,7.289e+07
0.017679,4.9692e+07
0.040079,3.3077e+07
0.071679,2.4262e+07
0.11998,1.8489e+07
0.19988,1.4218e+07
0.34288,1.084e+07
0.61288,8.1328e+06
0.99988,6.3329e+06
1.4539,5.1989e+06
2.4179,4.0478e+06
4.0879,3.1267e+06
7.3379,2.3545e+06
9.9979,1.9919e+06
15.118,1.6194e+06
19.998,1.399e+06
30.998,1.1343e+06
40.998,9.8387e+05
50.998,8.7979e+05
59.998,8.0904e+05
70.598,7.4529e+05
74.018,7.2664e+05
91.018,6.5808e+05
105.02,6.1347e+05
121.02,5.7275e+05
147.42,5.2254e+05
151.97,5.1445e+05
181.97,4.7331e+05
212.97,4.3995e+05
243.97,4.1298e+05
273.97,3.9125e+05
304.97,3.7228e+05
334.97,3.5647e+05
365.97,3.4225e+05
432.07,3.1831e+05
597.07,2.7912e+05
731.07,2.5586e+05
1096.1,2.1854e+05
1461.1,1.945e+05
1827.1,1.7763e+05
2192.1,1.651e+05
2557.1,1.5534e+05
2922.1,1.4749e+05
3288.1,1.4097e+05
3653.1,1.3548e+05
4018.1,1.3077e+05
4383.1,1.2666e+05
4749.1,1.2302e+05
5114.1,1.198e+05
5479.1,1.169e+05
5844.1,1.1429e+05
6210.1,1.119e+05
6575.1,1.0972e+05
6940.1,1.0772e+05
7305.1,1.0587e+05
7671.1,1.0414e+05
8036.1,1.0254e+05
8401.1,1.0105e+05
8766.1,99650
9132.1,98327
9497.1,97086
9862.1,95913
10227,94802
10593,93748
10958,92744
